Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
1989,had.27.1-2,demersal,2019,0.301,0.35,83359,80000,NA,58518,NA
1990,had.27.1-2,demersal,2019,0.228,0.35,87990,80000,NA,27182,NA
1991,had.27.1-2,demersal,2019,0.243,0.35,100726,80000,NA,36216,NA
1992,had.27.1-2,demersal,2019,0.281,0.35,116241,80000,NA,59922,NA
1993,had.27.1-2,demersal,2019,0.292,0.35,136413,80000,NA,82379,NA
1994,had.27.1-2,demersal,2019,0.348,0.35,165211,80000,NA,135186,NA
1995,had.27.1-2,demersal,2019,0.328,0.35,208941,80000,NA,142448,NA
1996,had.27.1-2,demersal,2019,0.391,0.35,250661,80000,NA,178128,NA
1997,had.27.1-2,demersal,2019,0.465,0.35,220527,80000,NA,154359,NA
1998,had.27.1-2,demersal,2019,0.46,0.35,160426,80000,NA,100630,NA
1999,had.27.1-2,demersal,2019,0.466,0.35,115023,80000,NA,83195,NA
2000,had.27.1-2,demersal,2019,0.368,0.35,93447,80000,NA,68944,NA
2001,had.27.1-2,demersal,2019,0.365,0.35,93381,80000,NA,89640,NA
2002,had.27.1-2,demersal,2019,0.341,0.35,107449,80000,NA,114798,NA
2003,had.27.1-2,demersal,2019,0.407,0.35,139684,80000,NA,138926,NA
2004,had.27.1-2,demersal,2019,0.417,0.35,159778,80000,NA,158279,NA
2005,had.27.1-2,demersal,2019,0.436,0.35,174816,80000,NA,158298,NA
2006,had.27.1-2,demersal,2019,0.389,0.35,172205,80000,NA,153157,NA
2007,had.27.1-2,demersal,2019,0.355,0.35,179156,80000,NA,161525,NA
2008,had.27.1-2,demersal,2019,0.291,0.35,198050,80000,NA,155604,NA
2009,had.27.1-2,demersal,2019,0.259,0.35,211140,80000,NA,200061,NA
2010,had.27.1-2,demersal,2019,0.241,0.35,311541,80000,NA,249200,NA
2011,had.27.1-2,demersal,2019,0.232,0.35,432296,80000,NA,309785,NA
2012,had.27.1-2,demersal,2019,0.206,0.35,565427,80000,NA,315627,NA
2013,had.27.1-2,demersal,2019,0.164,0.35,604134,80000,NA,193744,NA
2014,had.27.1-2,demersal,2019,0.168,0.35,596585,80000,NA,177522,NA
2015,had.27.1-2,demersal,2019,0.201,0.35,555089,80000,NA,194756,NA
2016,had.27.1-2,demersal,2019,0.255,0.35,526338,80000,NA,233183,NA
2017,had.27.1-2,demersal,2019,0.383,0.35,388448,80000,NA,227588,NA
2018,had.27.1-2,demersal,2019,0.378,0.35,279971,80000,NA,191276,NA
2019,had.27.1-2,demersal,2019,NA,0.35,220245,80000,NA,NA,NA
1988,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,6126,NA
1989,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,7368,NA
1990,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,7628,NA
1991,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,7793,NA
1992,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,6521,NA
1993,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,7093,NA
1994,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,6322,NA
1995,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,5954,NA
1996,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,6346,NA
1997,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,5409,NA
1998,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,9200,NA
1999,lin.27.1-2,demersal,2019,NA,NA,NA,NA,NA,7651,NA
2000,lin.27.1-2,demersal,2019,NA,NA,48.87,NA,NA,5964,NA
2001,lin.27.1-2,demersal,2019,NA,NA,41.21,NA,NA,4957,NA
2002,lin.27.1-2,demersal,2019,NA,NA,40.77,NA,NA,7132,NA
2003,lin.27.1-2,demersal,2019,NA,NA,41.65,NA,NA,6157,NA
2004,lin.27.1-2,demersal,2019,NA,NA,49.79,NA,NA,6560,NA
2005,lin.27.1-2,demersal,2019,NA,NA,64.71,NA,NA,6306,NA
2006,lin.27.1-2,demersal,2019,NA,NA,57.79,NA,NA,8848,NA
2007,lin.27.1-2,demersal,2019,NA,NA,61.42,NA,NA,10334,NA
2008,lin.27.1-2,demersal,2019,NA,NA,68.29,NA,NA,11346,NA
2009,lin.27.1-2,demersal,2019,NA,NA,71.27,NA,NA,8564,NA
2010,lin.27.1-2,demersal,2019,NA,NA,81.22,NA,NA,10580,NA
2011,lin.27.1-2,demersal,2019,NA,NA,76.58,NA,NA,10098,NA
2012,lin.27.1-2,demersal,2019,NA,NA,74.55,NA,NA,8849,NA
2013,lin.27.1-2,demersal,2019,NA,NA,79.97,NA,NA,9027,NA
2014,lin.27.1-2,demersal,2019,NA,NA,98.63,NA,NA,9597,NA
2015,lin.27.1-2,demersal,2019,NA,NA,98.05,NA,NA,8550,NA
2016,lin.27.1-2,demersal,2019,NA,NA,96.88,NA,NA,8822,NA
2017,lin.27.1-2,demersal,2019,NA,NA,121.14,NA,NA,7971,NA
2018,lin.27.1-2,demersal,2019,NA,NA,112.23,NA,NA,11613,NA
1960,pok.27.1-2,demersal,2019,0.276,NA,461689,NA,NA,133515,NA
1961,pok.27.1-2,demersal,2019,0.233,NA,455025,NA,NA,105951,NA
1962,pok.27.1-2,demersal,2019,0.233,NA,459946,NA,NA,120707,NA
1963,pok.27.1-2,demersal,2019,0.247,NA,456518,NA,NA,148627,NA
1964,pok.27.1-2,demersal,2019,0.284,NA,479946,NA,NA,197426,NA
1965,pok.27.1-2,demersal,2019,0.29,NA,518913,NA,NA,185600,NA
1966,pok.27.1-2,demersal,2019,0.299,NA,479829,NA,NA,203788,NA
1967,pok.27.1-2,demersal,2019,0.279,NA,492147,NA,NA,181326,NA
1968,pok.27.1-2,demersal,2019,0.202,NA,470746,NA,NA,110247,NA
1969,pok.27.1-2,demersal,2019,0.195,NA,510616,NA,NA,140060,NA
1970,pok.27.1-2,demersal,2019,0.309,NA,565689,NA,NA,264924,NA
1971,pok.27.1-2,demersal,2019,0.326,NA,554013,NA,NA,241272,NA
1972,pok.27.1-2,demersal,2019,0.321,NA,537029,NA,NA,214334,NA
1973,pok.27.1-2,demersal,2019,0.358,NA,536980,NA,NA,213859,NA
1974,pok.27.1-2,demersal,2019,0.48,NA,491972,NA,NA,264121,NA
1975,pok.27.1-2,demersal,2019,0.539,NA,398071,NA,NA,233453,NA
1976,pok.27.1-2,demersal,2019,0.572,NA,281688,NA,NA,242486,NA
1977,pok.27.1-2,demersal,2019,0.501,NA,209744,NA,NA,182817,NA
1978,pok.27.1-2,demersal,2019,0.553,NA,189232,NA,NA,155464,NA
1979,pok.27.1-2,demersal,2019,0.588,NA,170643,NA,NA,164680,NA
1980,pok.27.1-2,demersal,2019,0.564,NA,150451,NA,NA,144554,NA
1981,pok.27.1-2,demersal,2019,0.558,NA,154708,NA,NA,175540,NA
1982,pok.27.1-2,demersal,2019,0.555,NA,135940,NA,NA,168034,NA
1983,pok.27.1-2,demersal,2019,0.604,NA,162762,NA,NA,156936,NA
1984,pok.27.1-2,demersal,2019,0.715,NA,146367,NA,NA,158786,NA
1985,pok.27.1-2,demersal,2019,0.635,NA,110846,NA,NA,107183,NA
1986,pok.27.1-2,demersal,2019,0.544,NA,83484,NA,NA,67396,NA
1987,pok.27.1-2,demersal,2019,0.615,NA,72113,NA,NA,92391,NA
1988,pok.27.1-2,demersal,2019,0.605,NA,88171,NA,NA,114242,NA
1989,pok.27.1-2,demersal,2019,0.487,NA,103206,NA,NA,122817,NA
1990,pok.27.1-2,demersal,2019,0.55,NA,119544,NA,NA,95848,NA
1991,pok.27.1-2,demersal,2019,0.509,NA,114596,NA,NA,107327,NA
1992,pok.27.1-2,demersal,2019,0.605,NA,94977,NA,NA,127604,NA
1993,pok.27.1-2,demersal,2019,0.533,NA,97175,NA,NA,154903,NA
1994,pok.27.1-2,demersal,2019,0.477,NA,147869,NA,NA,146950,NA
1995,pok.27.1-2,demersal,2019,0.372,NA,196889,NA,NA,168378,NA
1996,pok.27.1-2,demersal,2019,0.36,NA,246126,NA,NA,171348,NA
1997,pok.27.1-2,demersal,2019,0.255,NA,245371,NA,NA,143629,NA
1998,pok.27.1-2,demersal,2019,0.254,NA,294112,NA,NA,153327,NA
1999,pok.27.1-2,demersal,2019,0.254,NA,310104,NA,NA,150375,NA
2000,pok.27.1-2,demersal,2019,0.225,NA,370374,NA,NA,135928,NA
2001,pok.27.1-2,demersal,2019,0.196,NA,376555,NA,NA,135853,NA
2002,pok.27.1-2,demersal,2019,0.188,NA,452970,NA,NA,154870,NA
2003,pok.27.1-2,demersal,2019,0.182,NA,442949,NA,NA,161592,NA
2004,pok.27.1-2,demersal,2019,0.176,NA,525691,NA,NA,164636,NA
2005,pok.27.1-2,demersal,2019,0.207,NA,611511,NA,NA,178568,NA
2006,pok.27.1-2,demersal,2019,0.247,NA,543695,NA,NA,212822,NA
2007,pok.27.1-2,demersal,2019,0.261,NA,552527,NA,NA,199008,NA
2008,pok.27.1-2,demersal,2019,0.329,NA,477066,NA,NA,184740,NA
2009,pok.27.1-2,demersal,2019,0.342,NA,368792,NA,NA,161853,NA
2010,pok.27.1-2,demersal,2019,0.377,NA,333601,NA,NA,194837,NA
2011,pok.27.1-2,demersal,2019,0.373,NA,298212,NA,NA,156716,NA
2012,pok.27.1-2,demersal,2019,0.351,NA,307997,NA,NA,160865,NA
2013,pok.27.1-2,demersal,2019,0.289,NA,331872,NA,NA,131806,NA
2014,pok.27.1-2,demersal,2019,0.261,NA,360463,NA,NA,132005,NA
2015,pok.27.1-2,demersal,2019,0.247,NA,372942,NA,NA,131845,NA
2016,pok.27.1-2,demersal,2019,0.241,NA,413202,NA,NA,140392,NA
2017,pok.27.1-2,demersal,2019,0.22,NA,431671,NA,NA,146221,NA
2018,pok.27.1-2,demersal,2019,0.231,NA,494841,NA,NA,181283,NA
2019,pok.27.1-2,demersal,2019,NA,NA,555377,NA,NA,NA,NA
1970,pra.27.1-2,crustacean,2018,0.017,1,1.61,0.5,NA,5508,NA
1971,pra.27.1-2,crustacean,2018,0.015,1,1.7,0.5,NA,5142,NA
1972,pra.27.1-2,crustacean,2018,0.019,1,1.76,0.5,NA,6772,NA
1973,pra.27.1-2,crustacean,2018,0.019,1,1.82,0.5,NA,6921,NA
1974,pra.27.1-2,crustacean,2018,0.022,1,1.86,0.5,NA,8008,NA
1975,pra.27.1-2,crustacean,2018,0.022,1,1.9,0.5,NA,8199,NA
1976,pra.27.1-2,crustacean,2018,0.025,1,1.92,0.5,NA,9752,NA
1977,pra.27.1-2,crustacean,2018,0.05,1,1.95,0.5,NA,19554,NA
1978,pra.27.1-2,crustacean,2018,0.098,1,1.97,0.5,NA,38943,NA
1979,pra.27.1-2,crustacean,2018,0.088,1,2.02,0.5,NA,36299,NA
1980,pra.27.1-2,crustacean,2018,0.101,1,2.26,0.5,NA,46280,NA
1981,pra.27.1-2,crustacean,2018,0.093,1,2.31,0.5,NA,43610,NA
1982,pra.27.1-2,crustacean,2018,0.117,1,2.62,0.5,NA,62838,NA
1983,pra.27.1-2,crustacean,2018,0.195,1,2.63,0.5,NA,104806,NA
1984,pra.27.1-2,crustacean,2018,0.327,1,1.93,0.5,NA,128062,NA
1985,pra.27.1-2,crustacean,2018,0.464,1,1.32,0.5,NA,124489,NA
1986,pra.27.1-2,crustacean,2018,0.291,1,1.11,0.5,NA,65323,NA
1987,pra.27.1-2,crustacean,2018,0.181,1,1.18,0.5,NA,43367,NA
1988,pra.27.1-2,crustacean,2018,0.163,1,1.47,0.5,NA,48689,NA
1989,pra.27.1-2,crustacean,2018,0.185,1,1.67,0.5,NA,62748,NA
1990,pra.27.1-2,crustacean,2018,0.218,1,1.83,0.5,NA,81164,NA
1991,pra.27.1-2,crustacean,2018,0.204,1,1.81,0.5,NA,75253,NA
1992,pra.27.1-2,crustacean,2018,0.187,1,1.8,0.5,NA,68622,NA
1993,pra.27.1-2,crustacean,2018,0.191,1,1.44,0.5,NA,55866,NA
1994,pra.27.1-2,crustacean,2018,0.103,1,1.36,0.5,NA,28333,NA
1995,pra.27.1-2,crustacean,2018,0.074,1,1.67,0.5,NA,25220,NA
1996,pra.27.1-2,crustacean,2018,0.094,1,1.81,0.5,NA,34512,NA
1997,pra.27.1-2,crustacean,2018,0.087,1,2.02,0.5,NA,35735,NA
1998,pra.27.1-2,crustacean,2018,0.132,1,2.08,0.5,NA,55790,NA
1999,pra.27.1-2,crustacean,2018,0.203,1,1.83,0.5,NA,75670,NA
2000,pra.27.1-2,crustacean,2018,0.242,1,1.64,0.5,NA,80697,NA
2001,pra.27.1-2,crustacean,2018,0.166,1,1.7,0.5,NA,57285,NA
2002,pra.27.1-2,crustacean,2018,0.186,1,1.63,0.5,NA,61488,NA
2003,pra.27.1-2,crustacean,2018,0.136,1,1.42,0.5,NA,39225,NA
2004,pra.27.1-2,crustacean,2018,0.107,1,1.97,0.5,NA,42734,NA
2005,pra.27.1-2,crustacean,2018,0.095,1,2.21,0.5,NA,42618,NA
2006,pra.27.1-2,crustacean,2018,0.072,1,2.03,0.5,NA,29627,NA
2007,pra.27.1-2,crustacean,2018,0.078,1,1.89,0.5,NA,29931,NA
2008,pra.27.1-2,crustacean,2018,0.071,1,1.95,0.5,NA,28188,NA
2009,pra.27.1-2,crustacean,2018,0.065,1,2.07,0.5,NA,27272,NA
2010,pra.27.1-2,crustacean,2018,0.059,1,2.11,0.5,NA,25198,NA
2011,pra.27.1-2,crustacean,2018,0.081,1,1.82,0.5,NA,30226,NA
2012,pra.27.1-2,crustacean,2018,0.077,1,1.57,0.5,NA,24756,NA
2013,pra.27.1-2,crustacean,2018,0.067,1,1.41,0.5,NA,19249,NA
2014,pra.27.1-2,crustacean,2018,0.071,1,1.46,0.5,NA,20964,NA
2015,pra.27.1-2,crustacean,2018,0.121,1,1.39,0.5,NA,34022,NA
2016,pra.27.1-2,crustacean,2018,0.084,1,1.74,0.5,NA,29609,NA
2017,pra.27.1-2,crustacean,2018,0.083,1,1.77,0.5,NA,29753,NA
2018,pra.27.1-2,crustacean,2018,0.122,1,1.78,0.5,NA,45000,NA
1952,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,5000,NA
1953,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,7100,NA
1954,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,19600,NA
1955,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,22800,NA
1956,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,22900,NA
1957,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,45700,NA
1958,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,34100,NA
1959,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,65300,NA
1960,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,46600,NA
1961,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,32300,NA
1962,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,12500,NA
1963,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,10900,NA
1964,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,37300,NA
1965,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,15600,NA
1966,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,10100,NA
1967,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,6200,NA
1968,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,5400,NA
1969,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,17593,NA
1970,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,22992,NA
1971,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,33990,NA
1972,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,22203,NA
1973,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,46188,NA
1974,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,81154,NA
1975,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,264160,NA
1976,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,293109,NA
1977,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,161661,NA
1978,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,96149,NA
1979,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,85769,NA
1980,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,79694,NA
1981,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,83821,NA
1982,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,114253,NA
1983,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,104936,NA
1984,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,70805,NA
1985,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,60604,NA
1986,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,21698,NA
1987,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,10518,NA
1988,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,15586,NA
1989,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,23512,NA
1990,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,35070,NA
1991,reb.27.1-2,pelagic,2018,NA,NA,NA,315000,NA,48727,NA
1992,reb.27.1-2,pelagic,2018,0.048,NA,227298,315000,NA,15590,NA
1993,reb.27.1-2,pelagic,2018,0.034,NA,285774,315000,NA,12814,NA
1994,reb.27.1-2,pelagic,2018,0.03,NA,362252,315000,NA,12721,NA
1995,reb.27.1-2,pelagic,2018,0.022,NA,418442,315000,NA,10284,NA
1996,reb.27.1-2,pelagic,2018,0.016,NA,345655,315000,NA,8075,NA
1997,reb.27.1-2,pelagic,2018,0.015,NA,426388,315000,NA,8598,NA
1998,reb.27.1-2,pelagic,2018,0.021,NA,484077,315000,NA,14045,NA
1999,reb.27.1-2,pelagic,2018,0.016,NA,546747,315000,NA,11209,NA
2000,reb.27.1-2,pelagic,2018,0.013,NA,637308,315000,NA,10075,NA
2001,reb.27.1-2,pelagic,2018,0.022,NA,602536,315000,NA,18418,NA
2002,reb.27.1-2,pelagic,2018,0.008,NA,674327,315000,NA,6993,NA
2003,reb.27.1-2,pelagic,2018,0.003,NA,745502,315000,NA,2520,NA
2004,reb.27.1-2,pelagic,2018,0.006,NA,752675,315000,NA,5493,NA
2005,reb.27.1-2,pelagic,2018,0.009,NA,807097,315000,NA,8465,NA
2006,reb.27.1-2,pelagic,2018,0.04,NA,796042,315000,NA,33261,NA
2007,reb.27.1-2,pelagic,2018,0.024,NA,933116,315000,NA,20219,NA
2008,reb.27.1-2,pelagic,2018,0.015,NA,892111,315000,NA,13095,NA
2009,reb.27.1-2,pelagic,2018,0.012,NA,914548,315000,NA,10246,NA
2010,reb.27.1-2,pelagic,2018,0.014,NA,868970,315000,NA,11924,NA
2011,reb.27.1-2,pelagic,2018,0.015,NA,855846,315000,NA,12962,NA
2012,reb.27.1-2,pelagic,2018,0.014,NA,853940,315000,NA,11056,NA
2013,reb.27.1-2,pelagic,2018,0.012,NA,811463,315000,NA,9474,NA
2014,reb.27.1-2,pelagic,2018,0.024,NA,810552,315000,NA,18780,NA
2015,reb.27.1-2,pelagic,2018,0.034,NA,799400,315000,NA,25836,NA
2016,reb.27.1-2,pelagic,2018,0.046,NA,795771,315000,NA,35429,NA
2017,reb.27.1-2,pelagic,2018,0.039,NA,797447,315000,NA,31201,NA
2018,reb.27.1-2,pelagic,2018,NA,NA,814285,315000,NA,NA,NA
1986,reg.27.1-2,demersal,2018,NA,0.0525,NA,NA,NA,30203,NA
1987,reg.27.1-2,demersal,2018,NA,0.0525,NA,NA,NA,24077,NA
1988,reg.27.1-2,demersal,2018,NA,0.0525,NA,NA,NA,25908,NA
1989,reg.27.1-2,demersal,2018,NA,0.0525,NA,NA,NA,23234,NA
1990,reg.27.1-2,demersal,2018,0.526,0.0525,55650,NA,NA,28072,NA
1991,reg.27.1-2,demersal,2018,0.373,0.0525,55807,NA,NA,19041,NA
1992,reg.27.1-2,demersal,2018,0.304,0.0525,58595,NA,NA,16185,NA
1993,reg.27.1-2,demersal,2018,0.296,0.0525,61412,NA,NA,16651,NA
1994,reg.27.1-2,demersal,2018,0.309,0.0525,63017,NA,NA,18120,NA
1995,reg.27.1-2,demersal,2018,0.251,0.0525,65844,NA,NA,15616,NA
1996,reg.27.1-2,demersal,2018,0.282,0.0525,65895,NA,NA,18043,NA
1997,reg.27.1-2,demersal,2018,0.273,0.0525,64909,NA,NA,17511,NA
1998,reg.27.1-2,demersal,2018,0.306,0.0525,60906,NA,NA,19155,NA
1999,reg.27.1-2,demersal,2018,0.325,0.0525,55172,NA,NA,18986,NA
2000,reg.27.1-2,demersal,2018,0.26,0.0525,51710,NA,NA,14461,NA
2001,reg.27.1-2,demersal,2018,0.196,0.0525,50596,NA,NA,10547,NA
2002,reg.27.1-2,demersal,2018,0.179,0.0525,49668,NA,NA,9643,NA
2003,reg.27.1-2,demersal,2018,0.144,0.0525,49595,NA,NA,7841,NA
2004,reg.27.1-2,demersal,2018,0.136,0.0525,49439,NA,NA,7206,NA
2005,reg.27.1-2,demersal,2018,0.132,0.0525,48954,NA,NA,7037,NA
2006,reg.27.1-2,demersal,2018,0.142,0.0525,47563,NA,NA,7388,NA
2007,reg.27.1-2,demersal,2018,0.146,0.0525,45565,NA,NA,7372,NA
2008,reg.27.1-2,demersal,2018,0.136,0.0525,43638,NA,NA,6599,NA
2009,reg.27.1-2,demersal,2018,0.138,0.0525,41406,NA,NA,6487,NA
2010,reg.27.1-2,demersal,2018,0.184,0.0525,37472,NA,NA,6981,NA
2011,reg.27.1-2,demersal,2018,0.162,0.0525,34677,NA,NA,5852,NA
2012,reg.27.1-2,demersal,2018,0.176,0.0525,31881,NA,NA,5517,NA
2013,reg.27.1-2,demersal,2018,0.207,0.0525,28902,NA,NA,5609,NA
2014,reg.27.1-2,demersal,2018,0.189,0.0525,27042,NA,NA,4436,NA
2015,reg.27.1-2,demersal,2018,0.166,0.0525,26031,NA,NA,3629,NA
2016,reg.27.1-2,demersal,2018,0.232,0.0525,24244,NA,NA,4675,NA
2017,reg.27.1-2,demersal,2018,0.305,0.0525,22039,NA,NA,5340,NA
1991,rjr.27.23a4,elasmobranch,2019,NA,NA,2.074,NA,NA,NA,NA
1992,rjr.27.23a4,elasmobranch,2019,NA,NA,1.409,NA,NA,NA,NA
1993,rjr.27.23a4,elasmobranch,2019,NA,NA,1.812,NA,NA,NA,NA
1994,rjr.27.23a4,elasmobranch,2019,NA,NA,0.893,NA,NA,NA,NA
1995,rjr.27.23a4,elasmobranch,2019,NA,NA,1.423,NA,NA,NA,NA
1996,rjr.27.23a4,elasmobranch,2019,NA,NA,1.211,NA,NA,NA,NA
1997,rjr.27.23a4,elasmobranch,2019,NA,NA,1.064,NA,NA,NA,NA
1998,rjr.27.23a4,elasmobranch,2019,NA,NA,1.103,NA,NA,NA,NA
1999,rjr.27.23a4,elasmobranch,2019,NA,NA,1.429,NA,NA,NA,NA
2000,rjr.27.23a4,elasmobranch,2019,NA,NA,1.632,NA,NA,NA,NA
2001,rjr.27.23a4,elasmobranch,2019,NA,NA,1.368,NA,NA,NA,NA
2002,rjr.27.23a4,elasmobranch,2019,NA,NA,1.126,NA,NA,NA,NA
2003,rjr.27.23a4,elasmobranch,2019,NA,NA,1.278,NA,NA,NA,NA
2004,rjr.27.23a4,elasmobranch,2019,NA,NA,0.936,NA,NA,NA,NA
2005,rjr.27.23a4,elasmobranch,2019,NA,NA,0.9,NA,NA,NA,NA
2006,rjr.27.23a4,elasmobranch,2019,NA,NA,0.763,NA,NA,NA,NA
2007,rjr.27.23a4,elasmobranch,2019,NA,NA,1.315,NA,NA,NA,NA
2008,rjr.27.23a4,elasmobranch,2019,NA,NA,0.907,NA,NA,NA,NA
2009,rjr.27.23a4,elasmobranch,2019,NA,NA,0.762,NA,NA,NA,NA
2010,rjr.27.23a4,elasmobranch,2019,NA,NA,0.618,NA,NA,NA,NA
2011,rjr.27.23a4,elasmobranch,2019,NA,NA,0.644,NA,NA,NA,NA
2012,rjr.27.23a4,elasmobranch,2019,NA,NA,0.602,NA,NA,0,NA
2013,rjr.27.23a4,elasmobranch,2019,NA,NA,0.435,NA,NA,0,NA
2014,rjr.27.23a4,elasmobranch,2019,NA,NA,0.446,NA,NA,0,NA
2015,rjr.27.23a4,elasmobranch,2019,NA,NA,0.681,NA,NA,0,NA
2016,rjr.27.23a4,elasmobranch,2019,NA,NA,0.523,NA,NA,0,NA
2017,rjr.27.23a4,elasmobranch,2019,NA,NA,0.365,NA,NA,0,NA
2018,rjr.27.23a4,elasmobranch,2019,NA,NA,0.28,NA,NA,1,NA
1990,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,78,NA
1991,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,113,NA
1992,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,288,NA
1993,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,326,NA
1994,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,269,NA
1995,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,441,NA
1996,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,178,NA
1997,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,366,NA
1998,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,366,NA
1999,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,458,NA
2000,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,211,NA
2001,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,238,NA
2002,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,205,NA
2003,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,151,NA
2004,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,719,NA
2005,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,173,NA
2006,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,233,NA
2007,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,84,NA
2008,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,90,NA
2009,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,102,NA
2010,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,186,NA
2011,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,253,NA
2012,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,213,NA
2013,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,232,NA
2014,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,154,NA
2015,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,216,NA
2016,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,84,NA
2017,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,125,NA
2018,rng.27.1245a8914ab,demersal,2019,NA,NA,NA,NA,NA,240,NA
NA,tsu.27.nea,demersal,2015,NA,NA,NA,NA,NA,NA,NA
1988,usk.27.1-2,demersal,2019,NA,NA,NA,NA,NA,14403,NA
1989,usk.27.1-2,demersal,2019,NA,NA,NA,NA,NA,19350,NA
1990,usk.27.1-2,demersal,2019,NA,NA,NA,NA,NA,18628,NA
1991,usk.27.1-2,demersal,2019,NA,NA,NA,NA,NA,18306,NA
